year,quarter,level,entity,count,amount
2021,4,districts,nicobars,44,73561.0
2021,4,pincodes,744105,194,232344.0
2021,4,pincodes,744101,159,211326.0
2021,4,pincodes,744103,133,168668.0
2021,4,pincodes,744102,66,68931.0
2021,4,pincodes,744301,32,53658.0
2021,4,pincodes,744204,31,102213.0
2021,4,pincodes,744104,24,31069.0
2021,4,pincodes,744112,22,38599.0
2021,4,pincodes,744202,21,23016.0
2021,4,pincodes,744205,13,30437.0
2022,1,districts,south andaman,692,982206.0
2022,1,districts,north and middle andaman,48,85229.0
2022,1,districts,nicobars,28,63852.0
2022,1,pincodes,744103,174,226181.0
2022,1,pincodes,744101,149,204646.0
2022,1,pincodes,744105,137,218321.0
2022,1,pincodes,744102,102,147402.0
2022,1,pincodes,744112,36,39197.0
2022,1,pincodes,744104,33,35406.0
2022,1,pincodes,744107,28,36877.0
2022,1,pincodes,744207,19,50799.0
2022,1,pincodes,744301,16,33406.0
2022,1,pincodes,744205,15,29159.0
2022,2,districts,south andaman,430,633029.0
2022,2,districts,north and middle andaman,45,90403.0
2022,2,districts,nicobars,26,56308.0
2022,2,pincodes,744103,97,156861.0
2022,2,pincodes,744101,87,121168.0
2022,2,pincodes,744105,78,137418.0
2022,2,pincodes,744102,62,58453.0
2022,2,pincodes,744104,26,32107.0
2022,2,pincodes,744107,22,52244.0
2022,2,pincodes,744211,19,25543.0
2022,2,pincodes,744112,18,24391.0
2022,2,pincodes,744301,14,28331.0
2022,2,pincodes,744202,13,20817.0
2022,3,districts,south andaman,535,687813.0
2022,3,districts,north and middle andaman,70,129013.0
2022,3,districts,nicobars,38,85640.0
2022,3,pincodes,744103,151,198569.0
2022,3,pincodes,744101,119,151539.0
2022,3,pincodes,744105,101,106324.0
2022,3,pincodes,744102,76,102757.0
2022,3,pincodes,744104,31,35790.0
2022,3,pincodes,744301,27,67604.0
2022,3,pincodes,744202,27,53016.0
2022,3,pincodes,744205,17,34250.0
2022,3,pincodes,744107,16,29251.0
2022,3,pincodes,744204,11,17184.0
2022,4,districts,south andaman,750,1114857.0
2022,4,districts,north and middle andaman,112,224198.0
2022,4,districts,nicobars,39,102155.0
2022,4,pincodes,744103,199,299036.0
2022,4,pincodes,744105,166,253344.0
2022,4,pincodes,744101,146,163498.0
2022,4,pincodes,744102,80,98862.0
2022,4,pincodes,744202,43,68397.0
2022,4,pincodes,744107,38,73829.0
2022,4,pincodes,744104,31,55827.0
2022,4,pincodes,744205,27,56611.0
2022,4,pincodes,744211,27,59500.0
2022,4,pincodes,744112,25,42024.0
2023,1,districts,south andaman,872,1172083.0
2023,1,districts,north and middle andaman,85,178969.0
2023,1,districts,nicobars,47,88146.0
2023,1,pincodes,744103,236,286594.0
2023,1,pincodes,744101,206,233281.0
2023,1,pincodes,744105,164,256300.0
2023,1,pincodes,744102,117,134841.0
2023,1,pincodes,744107,30,54849.0
2023,1,pincodes,744301,30,58745.0
2023,1,pincodes,744112,29,49945.0
2023,1,pincodes,744202,29,64193.0
2023,1,pincodes,744205,27,40580.0
2023,1,pincodes,744211,24,29149.0
2023,2,districts,south andaman,670,1060976.0
2023,2,districts,north and middle andaman,56,109742.0
2023,2,districts,nicobars,42,62677.0
2023,2,pincodes,744103,171,341853.0
2023,2,pincodes,744105,166,255069.0
2023,2,pincodes,744101,134,189989.0
2023,2,pincodes,744102,82,101875.0
2023,2,pincodes,744104,27,34345.0
2023,2,pincodes,744301,25,41299.0
2023,2,pincodes,744207,22,43459.0
2023,2,pincodes,744112,21,20427.0
2023,2,pincodes,744107,20,24693.0
2023,2,pincodes,744205,17,31404.0
2023,3,districts,south andaman,682,1052324.0
2023,3,districts,north and middle andaman,77,133536.0
2023,3,districts,nicobars,36,65285.0
2023,3,pincodes,744103,191,306744.0
2023,3,pincodes,744105,147,212575.0
2023,3,pincodes,744101,143,213581.0
2023,3,pincodes,744102,100,120875.0
2023,3,pincodes,744202,35,60750.0
2023,3,pincodes,744104,30,50544.0
2023,3,pincodes,744112,26,46075.0
2023,3,pincodes,744301,18,34636.0
2023,3,pincodes,744205,16,25131.0
2023,3,pincodes,744302,16,24369.0
2023,4,districts,south andaman,1006,1504528.0
2023,4,districts,north and middle andaman,95,156995.0
2023,4,districts,nicobars,44,96298.0
2023,4,pincodes,744103,268,415144.0
2023,4,pincodes,744105,214,372312.0
2023,4,pincodes,744101,181,241849.0
2023,4,pincodes,744102,121,161224.0
2023,4,pincodes,744104,64,80581.0
2023,4,pincodes,744112,50,50671.0
2023,4,pincodes,744107,42,71047.0
2023,4,pincodes,744202,36,60749.0
2023,4,pincodes,744301,24,52732.0
2023,4,pincodes,744205,23,38962.0
2024,1,districts,south andaman,1190,1657627.0
2024,1,districts,north and middle andaman,125,229226.0
2024,1,districts,nicobars,56,77703.0
2024,1,pincodes,744103,302,456306.0
2024,1,pincodes,744105,249,331342.0
2024,1,pincodes,744101,223,287339.0
2024,1,pincodes,744102,141,182213.0
2024,1,pincodes,744202,59,110482.0
2024,1,pincodes,744104,59,84757.0
2024,1,pincodes,744112,52,62867.0
2024,1,pincodes,744107,52,73449.0
2024,1,pincodes,744207,40,62007.0
2024,1,pincodes,744205,28,38204.0
2024,2,districts,south andaman,974,1513489.0
2024,2,districts,north and middle andaman,74,164686.0
2024,2,districts,nicobars,49,66519.0
2024,2,pincodes,744103,285,438830.0
2024,2,pincodes,744105,199,276393.0
2024,2,pincodes,744101,157,251503.0
2024,2,pincodes,744102,133,203605.0
2024,2,pincodes,744112,49,77583.0
2024,2,pincodes,744104,49,91213.0
2024,2,pincodes,744107,34,52311.0
2024,2,pincodes,744202,28,41210.0
2024,2,pincodes,744211,28,43685.0
2024,2,pincodes,744302,27,37685.0
2024,3,districts,south andaman,1044,1530179.0
2024,3,districts,north and middle andaman,95,151791.0
2024,3,districts,nicobar,51,68638.0
2024,3,districts,nicobars,1,2192.0
2024,3,pincodes,744103,359,554559.0
2024,3,pincodes,744102,196,248439.0
2024,3,pincodes,744105,151,221959.0
2024,3,pincodes,744104,95,128652.0
2024,3,pincodes,744101,92,145811.0
2024,3,pincodes,744106,54,84623.0
2024,3,pincodes,744202,45,67769.0
2024,3,pincodes,744207,25,27399.0
2024,3,pincodes,744302,24,28210.0
2024,3,pincodes,744301,20,28067.0
2024,4,districts,south andaman,1085,1670015.0
2024,4,districts,north and middle andaman,131,219770.0
2024,4,districts,nicobar,77,136595.0
2024,4,pincodes,744103,369,521509.0
2024,4,pincodes,744102,165,228528.0
2024,4,pincodes,744105,161,268432.0
2024,4,pincodes,744104,129,250205.0
2024,4,pincodes,744101,90,117544.0
2024,4,pincodes,744202,65,107445.0
2024,4,pincodes,744106,53,90277.0
2024,4,pincodes,744301,50,86256.0
2024,4,pincodes,744107,26,55695.0
2024,4,pincodes,744204,24,45960.0
2020,2,districts,visakhapatnam,3504,614212.0
2020,2,districts,anantapur,2739,485777.0
2020,2,districts,krishna,2698,475539.0
2020,2,districts,chittoor,2228,395099.0
2020,2,districts,ysr,1978,343002.0
2020,2,districts,guntur,1938,344326.0
2020,2,districts,east godavari,1913,352220.0
2020,2,districts,west godavari,1074,202289.0
2020,2,districts,spsr nellore,931,176423.0
2020,2,districts,vizianagaram,893,166029.0
2020,2,pincodes,515001,540,86088.0
2020,2,pincodes,515004,437,71761.0
2020,2,pincodes,516360,339,55455.0
2020,2,pincodes,516001,322,50705.0
2020,2,pincodes,533005,301,46454.0
2020,2,pincodes,517002,279,43236.0
2020,2,pincodes,530016,262,41153.0
2020,2,pincodes,517501,259,43013.0
2020,2,pincodes,533103,258,43311.0
2020,2,pincodes,515671,250,43610.0
2020,3,districts,visakhapatnam,7906,1892376.0
2020,3,districts,spsr nellore,5509,1259159.0
2020,3,districts,krishna,4519,1093882.0
2020,3,districts,chittoor,4422,1178762.0
2020,3,districts,guntur,4230,1083584.0
2020,3,districts,east godavari,3783,970549.0
2020,3,districts,kurnool,3493,841970.0
2020,3,districts,ysr,3397,847519.0
2020,3,districts,vizianagaram,2999,691281.0
2020,3,districts,anantapur,2911,764850.0
2020,3,pincodes,535003,968,195870.0
2020,3,pincodes,524004,795,165322.0
2020,3,pincodes,517501,777,172113.0
2020,3,pincodes,517507,776,201732.0
2020,3,pincodes,516001,746,161284.0
2020,3,pincodes,524002,663,143659.0
2020,3,pincodes,530016,661,156016.0
2020,3,pincodes,524003,608,128862.0
2020,3,pincodes,520010,542,116222.0
2020,3,pincodes,516360,532,135236.0
2020,4,districts,visakhapatnam,3464,2203761.0
2020,4,districts,guntur,2570,1620649.0
2020,4,districts,krishna,2311,1222782.0
2020,4,districts,east godavari,1965,1355741.0
2020,4,districts,chittoor,1727,1168506.0
2020,4,districts,anantapur,1534,794053.0
2020,4,districts,west godavari,1390,906282.0
2020,4,districts,spsr nellore,1348,810758.0
2020,4,districts,prakasam,1190,572976.0
2020,4,districts,ysr,1165,631876.0
2020,4,pincodes,515001,292,120291.0
2020,4,pincodes,516001,260,110284.0
2020,4,pincodes,517501,234,139080.0
2020,4,pincodes,530016,233,101891.0
2020,4,pincodes,517507,228,123376.0
2020,4,pincodes,530026,215,132499.0
2020,4,pincodes,524002,211,99952.0
2020,4,pincodes,522004,201,102846.0
2020,4,pincodes,522001,196,110129.0
2020,4,pincodes,522003,181,79955.0
2021,1,districts,visakhapatnam,4006,2403199.0
2021,1,districts,krishna,2722,1699716.0
2021,1,districts,guntur,2412,1398326.0
2021,1,districts,east godavari,1937,1065604.0
2021,1,districts,chittoor,1629,1058050.0
2021,1,districts,west godavari,1460,850251.0
2021,1,districts,spsr nellore,1323,714947.0
2021,1,districts,kurnool,1270,508161.0
2021,1,districts,ysr,1265,729565.0
2021,1,districts,anantapur,1264,621128.0
2021,1,pincodes,530016,287,144342.0
2021,1,pincodes,516001,258,130242.0
2021,1,pincodes,530026,250,114038.0
2021,1,pincodes,517501,249,105904.0
2021,1,pincodes,520010,224,135466.0
2021,1,pincodes,517507,215,169433.0
2021,1,pincodes,522001,210,85999.0
2021,1,pincodes,520012,178,127092.0
2021,1,pincodes,524002,178,100699.0
2021,1,pincodes,520011,177,70827.0
2021,2,districts,prakasam,5308,2719134.0
2021,2,districts,visakhapatnam,4655,3497573.0
2021,2,districts,west godavari,4170,2327122.0
2021,2,districts,krishna,3451,2494257.0
2021,2,districts,guntur,2967,2201793.0
2021,2,districts,chittoor,2392,1839579.0
2021,2,districts,east godavari,2343,1695121.0
2021,2,districts,spsr nellore,1817,1245872.0
2021,2,districts,anantapur,1631,1284850.0
2021,2,districts,kurnool,1410,941389.0
2021,2,pincodes,523002,1409,631953.0
2021,2,pincodes,523001,537,293906.0
2021,2,pincodes,517501,374,208258.0
2021,2,pincodes,517507,347,265432.0
2021,2,pincodes,530016,323,204624.0
2021,2,pincodes,534002,293,124158.0
2021,2,pincodes,534006,284,112884.0
2021,2,pincodes,515001,271,168382.0
2021,2,pincodes,516001,268,144765.0
2021,2,pincodes,524002,262,130466.0
2021,3,districts,visakhapatnam,4044,3191769.0
2021,3,districts,krishna,3258,2722279.0
2021,3,districts,guntur,2519,2102143.0
2021,3,districts,east godavari,2248,2073825.0
2021,3,districts,chittoor,1991,1995617.0
2021,3,districts,spsr nellore,1486,1161025.0
2021,3,districts,west godavari,1452,1216098.0
2021,3,districts,anantapur,1329,1311735.0
2021,3,districts,ysr,1137,1033282.0
2021,3,districts,prakasam,1050,877683.0
2021,3,pincodes,520010,299,246736.0
2021,3,pincodes,520011,283,194552.0
2021,3,pincodes,517507,282,246665.0
2021,3,pincodes,516001,281,218927.0
2021,3,pincodes,517501,281,190890.0
2021,3,pincodes,530026,276,201084.0
2021,3,pincodes,520001,252,185104.0
2021,3,pincodes,530016,247,181981.0
2021,3,pincodes,520007,234,183730.0
2021,3,pincodes,524004,230,154696.0
2021,4,districts,visakhapatnam,4176,5425896.0
2021,4,districts,krishna,3029,3841028.0
2021,4,districts,guntur,2709,3214794.0
2021,4,districts,east godavari,2532,3543718.0
2021,4,districts,chittoor,2444,3100521.0
2021,4,districts,spsr nellore,2369,2345876.0
2021,4,districts,ysr,1449,1479933.0
2021,4,districts,anantapur,1322,2101400.0
2021,4,districts,west godavari,1262,1853561.0
2021,4,districts,prakasam,1181,1328774.0
2021,4,pincodes,524004,568,468698.0
2021,4,pincodes,524002,373,385590.0
2021,4,pincodes,517501,372,394057.0
2021,4,pincodes,517507,365,376592.0
2021,4,pincodes,516001,301,298417.0
2021,4,pincodes,530016,293,386711.0
2021,4,pincodes,520010,254,242094.0
2021,4,pincodes,522001,249,252587.0
2021,4,pincodes,530026,238,269565.0
2021,4,pincodes,520011,235,238426.0
2022,1,districts,visakhapatnam,5196,6953446.0
2022,1,districts,krishna,3914,5279784.0
2022,1,districts,east godavari,3605,5199664.0
2022,1,districts,chittoor,2887,4304499.0
2022,1,districts,guntur,2748,3988284.0
2022,1,districts,west godavari,1991,3109555.0
2022,1,districts,spsr nellore,1878,2608475.0
2022,1,districts,prakasam,1797,2181402.0
2022,1,districts,anantapur,1551,2556602.0
2022,1,districts,ysr,1439,2086496.0
2022,1,pincodes,523001,501,553651.0
2022,1,pincodes,523002,418,422786.0
2022,1,pincodes,524004,365,352581.0
2022,1,pincodes,517507,361,617403.0
2022,1,pincodes,517501,352,477461.0
2022,1,pincodes,530016,349,394098.0
2022,1,pincodes,516001,346,403725.0
2022,1,pincodes,530026,307,312518.0
2022,1,pincodes,520010,297,370767.0
2022,1,pincodes,520007,294,413180.0
2022,2,districts,visakhapatnam,5851,7046107.0
2022,2,districts,krishna,4578,5733009.0
2022,2,districts,guntur,3115,3979873.0
2022,2,districts,east godavari,3103,3899091.0
2022,2,districts,chittoor,2836,4207850.0
2022,2,districts,west godavari,2141,2903957.0
2022,2,districts,spsr nellore,2063,2686947.0
2022,2,districts,prakasam,1962,2331922.0
2022,2,districts,anantapur,1794,2729962.0
2022,2,districts,ysr,1418,1920103.0
2022,2,pincodes,520010,394,411471.0
2022,2,pincodes,530016,379,457895.0
2022,2,pincodes,517507,376,510705.0
2022,2,pincodes,517501,363,390709.0
2022,2,pincodes,520011,359,347013.0
2022,2,pincodes,524002,347,400810.0
2022,2,pincodes,516001,344,354936.0
2022,2,pincodes,523001,336,298809.0
2022,2,pincodes,523002,318,410402.0
2022,2,pincodes,520007,306,355690.0
2022,3,districts,visakhapatnam,6720,7779967.0
2022,3,districts,krishna,5529,6149431.0
2022,3,districts,guntur,4431,5271211.0
2022,3,districts,east godavari,4355,5505134.0
2022,3,districts,chittoor,3729,5145111.0
2022,3,districts,spsr nellore,2593,3257610.0
2022,3,districts,west godavari,2314,3113617.0
2022,3,districts,prakasam,2137,2552054.0
2022,3,districts,anantapur,1934,2719786.0
2022,3,districts,ysr,1892,2559169.0
2022,3,pincodes,524002,485,506293.0
2022,3,pincodes,517507,478,633331.0
2022,3,pincodes,517501,477,602653.0
2022,3,pincodes,520010,463,496114.0
2022,3,pincodes,520011,444,463855.0
2022,3,pincodes,516001,443,510288.0
2022,3,pincodes,530026,421,437652.0
2022,3,pincodes,530016,420,408060.0
2022,3,pincodes,520001,411,343460.0
2022,3,pincodes,524004,392,408836.0
2022,4,districts,visakhapatnam,7636,9911879.0
2022,4,districts,krishna,5484,6977122.0
2022,4,districts,guntur,5199,6244165.0
2022,4,districts,chittoor,4641,6166050.0
2022,4,districts,east godavari,4450,5856052.0
2022,4,districts,spsr nellore,2733,3658896.0
2022,4,districts,west godavari,2623,3513389.0
2022,4,districts,anantapur,2425,3710468.0
2022,4,districts,prakasam,2400,2848596.0
2022,4,districts,ysr,2261,2993022.0
2022,4,pincodes,517507,596,856272.0
2022,4,pincodes,516001,550,602897.0
2022,4,pincodes,517501,543,549451.0
2022,4,pincodes,523002,488,441856.0
2022,4,pincodes,530016,457,650737.0
2022,4,pincodes,517326,416,288926.0
2022,4,pincodes,524002,416,588408.0
2022,4,pincodes,520011,413,432671.0
2022,4,pincodes,522001,407,369435.0
2022,4,pincodes,530026,407,458462.0
2023,1,districts,visakhapatnam,6752,9502319.0
2023,1,districts,krishna,4693,6275818.0
2023,1,districts,east godavari,4069,5915626.0
2023,1,districts,guntur,3542,4957590.0
2023,1,districts,chittoor,3284,5677174.0
2023,1,districts,spsr nellore,2461,3621734.0
2023,1,districts,west godavari,2196,3370241.0
2023,1,districts,anantapur,1565,2882540.0
2023,1,districts,ysr,1509,2235497.0
2023,1,districts,prakasam,1437,2188369.0
2023,1,pincodes,517507,468,848915.0
2023,1,pincodes,530016,463,635433.0
2023,1,pincodes,517501,456,788976.0
2023,1,pincodes,520011,407,518326.0
2023,1,pincodes,516001,396,538812.0
2023,1,pincodes,524002,383,483768.0
2023,1,pincodes,520010,377,446022.0
2023,1,pincodes,530026,367,455958.0
2023,1,pincodes,520012,353,481246.0
2023,1,pincodes,520007,345,417747.0
2023,2,districts,visakhapatnam,7000,8910217.0
2023,2,districts,krishna,5163,6666796.0
2023,2,districts,chittoor,3756,5988173.0
2023,2,districts,guntur,3725,5015442.0
2023,2,districts,east godavari,3690,5519480.0
2023,2,districts,spsr nellore,2468,3679371.0
2023,2,districts,west godavari,2140,3383512.0
2023,2,districts,anantapur,1688,3027497.0
2023,2,districts,ysr,1652,2426306.0
2023,2,districts,kurnool,1473,2483871.0
2023,2,pincodes,517507,616,969092.0
2023,2,pincodes,517501,537,696700.0
2023,2,pincodes,520010,472,547680.0
2023,2,pincodes,530016,452,526796.0
2023,2,pincodes,520007,433,549179.0
2023,2,pincodes,524002,412,546644.0
2023,2,pincodes,520011,405,443320.0
2023,2,pincodes,520001,394,377868.0
2023,2,pincodes,524004,371,636260.0
2023,2,pincodes,516001,370,505187.0
2023,3,districts,visakhapatnam,8972,11107138.0
2023,3,districts,krishna,6187,7831756.0
2023,3,districts,guntur,4604,5810698.0
2023,3,districts,east godavari,4157,5720660.0
2023,3,districts,chittoor,3993,6350318.0
2023,3,districts,spsr nellore,3082,3962298.0
2023,3,districts,west godavari,2308,3162591.0
2023,3,districts,anantapur,1947,3392196.0
2023,3,districts,ysr,1900,2732465.0
2023,3,districts,kurnool,1723,2310997.0
2023,3,pincodes,517507,681,926705.0
2023,3,pincodes,517501,589,770236.0
2023,3,pincodes,530016,577,720125.0
2023,3,pincodes,520010,533,663947.0
2023,3,pincodes,520007,527,675611.0
2023,3,pincodes,520011,524,479426.0
2023,3,pincodes,530026,520,483441.0
2023,3,pincodes,524002,482,536352.0
2023,3,pincodes,524004,431,581425.0
2023,3,pincodes,516001,412,534212.0
2023,4,districts,visakhapatnam,8787,12027284.0
2023,4,districts,krishna,5268,7328216.0
2023,4,districts,guntur,4354,6154821.0
2023,4,districts,east godavari,4294,6404501.0
2023,4,districts,chittoor,4025,7322967.0
2023,4,districts,spsr nellore,2739,3968074.0
2023,4,districts,west godavari,2198,3630998.0
2023,4,districts,anantapur,2143,3651525.0
2023,4,districts,ysr,1923,2738253.0
2023,4,districts,kurnool,1829,3161720.0
2023,4,pincodes,530016,563,837356.0
2023,4,pincodes,517507,557,1066470.0
2023,4,pincodes,530026,495,565504.0
2023,4,pincodes,517501,453,752992.0
2023,4,pincodes,524002,434,553778.0
2023,4,pincodes,520011,412,463576.0
2023,4,pincodes,520007,407,516110.0
2023,4,pincodes,520010,389,513516.0
2023,4,pincodes,530046,378,607798.0
2023,4,pincodes,520001,369,418525.0
2024,1,districts,visakhapatnam,9034,12016206.0
2024,1,districts,krishna,5888,7907881.0
2024,1,districts,east godavari,5344,6899327.0
2024,1,districts,chittoor,4784,6901394.0
2024,1,districts,guntur,4613,5985992.0
2024,1,districts,spsr nellore,2931,3961012.0
2024,1,districts,west godavari,2808,4029842.0
2024,1,districts,anantapur,2194,3722783.0
2024,1,districts,ysr,1935,2972264.0
2024,1,districts,kurnool,1916,2727094.0
2024,1,pincodes,530016,548,763795.0
2024,1,pincodes,517507,531,915457.0
2024,1,pincodes,517501,494,749467.0
2024,1,pincodes,520010,480,529119.0
2024,1,pincodes,530026,466,524957.0
2024,1,pincodes,517326,439,244562.0
2024,1,pincodes,520007,432,691745.0
2024,1,pincodes,524002,428,666708.0
2024,1,pincodes,530046,386,614874.0
2024,1,pincodes,520011,372,445394.0
2024,2,districts,visakhapatnam,9077,12170419.0
2024,2,districts,krishna,5321,7539878.0
2024,2,districts,east godavari,4730,6812370.0
2024,2,districts,guntur,3946,6093685.0
2024,2,districts,chittoor,3925,6646337.0
